IGO_A,IGO_B,mandate_similarity,relational_similarity,delta_incongruence,positive_incongruence,high_incongruence
UNFPA,CITES,0.27288428787194563,0.696239809798056,-0.42335552192611037,False,False
UNFPA,CMS,0.42448647194073835,0.7106011779719995,-0.28611470603126116,False,False
UNFPA,IFAD,0.46524210519923553,0.7968733000622599,-0.33163119486302434,False,False
UNFPA,ITC,0.41367015199601537,0.8967369859433528,-0.48306683394733746,False,False
UNFPA,UNCCD,0.7774630169639036,0.7706026735625728,0.006860343401330793,True,False
UNFPA,UNU,0.8172694126965067,0.7177249240529795,0.09954448864352716,True,False
UNFPA,Ramsar,0.26181865391835907,0.7047145657017312,-0.4428959117833721,False,False
UNFPA,Minamata,0.6154574548966637,0.7287685285302691,-0.11331107363360537,False,False
UNFPA,UNOOSA,0.6092717958449425,0.7406340105925401,-0.13136221474759757,False,False
UNFPA,UNODC,0.47673129462279634,0.813900225495261,-0.33716893087246463,False,False
UN-Habitat,WFP,0.27007478312417726,0.6442846605154179,-0.3742098773912406,False,False
UN-Habitat,UNWTO,0.502136451354944,0.7075821535876283,-0.20544570223268432,False,False
UN-Habitat,UNRISD,0.6464982628185362,0.7949284290823244,-0.14843016626378824,False,False
UN-Habitat,BRS,0.6538517068238879,0.6930879431390855,-0.03923623631519757,False,False
UN-Habitat,CBD,0.48040181369708473,0.6247512625636382,-0.1443494488665535,False,False
UN-Habitat,CITES,0.5049282017782099,0.7906696665754244,-0.2857414647972145,False,False
UN-Habitat,CMS,0.7315086842327887,0.7758526092902199,-0.04434392505743123,False,False
UN-Habitat,IFAD,0.483204334346147,0.5743937648521972,-0.09118943050605016,False,False
UN-Habitat,ITC,0.488228719570017,0.758421315933797,-0.27019259636378,False,False
UN-Habitat,UNCCD,0.8221610266600304,0.7123203014929846,0.1098407251670458,True,False
UN-Habitat,UNU,0.8052074320988976,0.6752573199698395,0.12995011212905805,True,False
UN-Habitat,Ramsar,0.6474129034757523,0.6217097910280465,0.025703112447705845,True,False
UN-Habitat,Minamata,0.6198489702343811,0.7510145437420207,-0.13116557350763958,False,False
UN-Habitat,UNOOSA,0.739630254652137,0.7302349600737522,0.009395294578384839,True,False
UN-Habitat,UNODC,0.18004985541611818,0.7821319184644318,-0.6020820630483136,False,False
WFP,UNWTO,0.24467950337795374,0.9040305171214006,-0.6593510137434468,False,False
WFP,UNRISD,0.5291502622129182,0.7476648818654924,-0.21851461965257424,False,False
WFP,BRS,0.15554405006981772,0.5388266112669035,-0.3832825611970857,False,False
WFP,CBD,0.10907005211741294,0.7697757886011495,-0.6607057364837365,False,False
WFP,CITES,0.07155086391167687,0.5234838382147136,-0.4519329743030367,False,False
WFP,CMS,0.04686370186315549,0.6771055879168278,-0.6302418860536724,False,False
WFP,IFAD,0.4879500364742666,0.9307602297535187,-0.4428101932792521,False,False
WFP,ITC,0.21693045781865622,0.8286470449283577,-0.6117165871097014,False,False
WFP,UNCCD,0.1956984219160327,0.7999288983689661,-0.6042304764529334,False,False
WFP,UNU,0.22360679774997905,0.6611627133706277,-0.43755591562064866,False,False
WFP,Ramsar,0.30510857871730407,0.698943525109884,-0.39383494639257993,False,False
WFP,Minamata,0.08606629658238706,0.7116779679155157,-0.6256116713331287,False,False
WFP,UNOOSA,0.3651483716701108,0.7660052614491121,-0.40085688977900125,False,False
WFP,UNODC,0.0,0.8375331276217088,-0.8375331276217088,False,False
UNWTO,UNRISD,0.36992063820163074,0.8181229364506092,-0.44820229824897845,False,False
UNWTO,BRS,0.7632657022870631,0.5767995670691138,0.1864661352179493,True,True
UNWTO,CBD,0.5105858042927562,0.7891019248859813,-0.27851612059322506,False,False
UNWTO,CITES,0.7313887263017576,0.5912891749303428,0.14009955137141472,True,False
UNWTO,CMS,0.498148985384722,0.7322058182158113,-0.2340568328310893,False,False
UNWTO,IFAD,0.35817411779333375,0.772035760429209,-0.4138616426358752,False,False
UNWTO,ITC,0.5307843668662091,0.7827452962745844,-0.25196092940837533,False,False
UNWTO,UNCCD,0.34582450273412974,0.902112525305402,-0.5562880225712723,False,False
UNWTO,UNU,0.4255377795308841,0.5802421127342691,-0.15470433320338495,False,False
UNWTO,Ramsar,0.3613409197333306,0.7339567173658778,-0.37261579763254715,False,False
UNWTO,Minamata,0.3509776450893022,0.7738199478158846,-0.4228423027265824,False,False
UNWTO,UNOOSA,0.44672161119755566,0.8665909040043265,-0.4198692928067708,False,False
UNWTO,UNODC,0.0,0.8516379587519646,-0.8516379587519646,False,False
UNRISD,BRS,0.3527407494861571,0.6802419171191885,-0.3275011676330314,False,False
UNRISD,CBD,0.12367381430894075,0.7096630860075924,-0.5859892716986517,False,False
UNRISD,CITES,0.24339316114558684,0.714701149287954,-0.4713079881423672,False,False
UNRISD,CMS,0.35425628755938204,0.745636251594099,-0.3913799640347169,False,False
UNRISD,IFAD,0.62705444652882,0.597787727349232,0.029266719179588008,True,False
UNRISD,ITC,0.4099600308453939,0.7623623073126439,-0.35240227646725,False,False
UNRISD,UNCCD,0.7643261927183838,0.8084763152094452,-0.04415012249106143,False,False
UNRISD,UNU,0.7888106377466155,0.6559208752461375,0.13288976250047801,True,False
UNRISD,Ramsar,0.2998325282302484,0.6048877568759382,-0.3050552286456898,False,False
UNRISD,Minamata,0.5204800389058843,0.7577248590269616,-0.23724482012107728,False,False
UNRISD,UNOOSA,0.5520524474738835,0.7685764247149605,-0.21652397724107697,False,False
UNRISD,UNODC,0.22677868380553642,0.8417167629581825,-0.6149380791526461,False,False
BRS,CBD,0.698938101434938,0.6847628223880812,0.014175279046856781,True,False
BRS,CITES,0.6695982250924353,0.8893183515555306,-0.21972012646309536,False,False
BRS,CMS,0.7665887033949113,0.6781298889095516,0.08845881448535964,True,False
BRS,IFAD,0.22769317471476813,0.43469987089798245,-0.20700669618321432,False,False
BRS,ITC,0.16871120996306768,0.656830815775992,-0.48811960581292435,False,False
BRS,UNCCD,0.5834280651275908,0.6638398078128376,-0.08041174268524676,False,False
BRS,UNU,0.521710604177615,0.736168059777317,-0.21445745559970208,False,False
BRS,Ramsar,0.7242220834595346,0.8404258473096357,-0.116203763850101,False,False
BRS,Minamata,0.2677420068986918,0.7942749078978946,-0.5265329009992028,False,False
BRS,UNOOSA,0.2839832830298406,0.6788591482228566,-0.39487586519301604,False,False
BRS,UNODC,0.0,0.6285891080498309,-0.6285891080498309,False,False
CBD,CITES,0.5259676065934168,0.7336620157053211,-0.2076944091119043,False,False
CBD,CMS,0.6256216946492518,0.7106771864815948,-0.08505549183234307,False,False
CBD,IFAD,0.10644147181788362,0.7260886535797035,-0.6196471817618199,False,False
CBD,ITC,0.11830308170067536,0.7239268836702422,-0.6056238019695668,False,False
CBD,UNCCD,0.39132201309074766,0.8599041557074312,-0.4685821426166835,False,False
CBD,UNU,0.3658320762659702,0.6258915080795493,-0.2600594318135791,False,False
CBD,Ramsar,0.6441121033011,0.8377894850849034,-0.19367738178380334,False,False
CBD,Minamata,0.1877451090758734,0.8022417423278344,-0.614496633251961,False,False
CBD,UNOOSA,0.2987006394648558,0.7934450272836194,-0.4947443878187636,False,False
CBD,UNODC,0.2181401042348258,0.7108348067914124,-0.49269470255658665,False,False
CITES,CMS,0.7890959887749485,0.8295762947844122,-0.04048030600946373,False,False
CITES,IFAD,0.453872206521084,0.44126799223925917,0.012604214281824844,True,False
CITES,ITC,0.659666370791418,0.6773283046162324,-0.017661933824814402,False,False
CITES,UNCCD,0.3500597788560992,0.7539124711946004,-0.4038526923385012,False,False
CITES,UNU,0.42664692148092237,0.6581942100040565,-0.23154728852313416,False,False
CITES,Ramsar,0.44798208830180114,0.7665161282803645,-0.3185340399785634,False,False
CITES,Minamata,0.4002776618196454,0.7372800664436678,-0.3370024046240224,False,False
CITES,UNOOSA,0.32658351811173114,0.7396248951991301,-0.41304137708739896,False,False
CITES,UNODC,0.0,0.716669244663384,-0.716669244663384,False,False
CMS,IFAD,0.4344757556354716,0.5963776700623032,-0.16190191442683166,False,False
CMS,ITC,0.4066465720100532,0.75439189805855,-0.3477453260484968,False,False
CMS,UNCCD,0.6725511833159508,0.826228807515017,-0.15367762419906628,False,False
CMS,UNU,0.6462076087670116,0.6139732616282015,0.032234347138810016,True,False
CMS,Ramsar,0.7938631434385325,0.6699806408852986,0.12388250255323385,True,False
CMS,Minamata,0.62517471584295,0.7279570862957707,-0.10278237045282068,False,False
CMS,UNOOSA,0.38502459957970714,0.8918487931070663,-0.5068241935273592,False,False
CMS,UNODC,0.28118221117893283,0.7815863729204121,-0.5004041617414793,False,False
IFAD,ITC,0.6351073488299558,0.7957799430909716,-0.16067259426101577,False,False
IFAD,UNCCD,0.6047766633752688,0.6507150896421661,-0.04593842626689726,False,False
IFAD,UNU,0.6910233190806426,0.6688868873657902,0.022136431714852467,True,False
IFAD,Ramsar,0.26797993580469626,0.6222952497854884,-0.3543153139807922,False,False
IFAD,Minamata,0.6299407883487121,0.5786744929986936,0.05126629535001859,True,False
IFAD,UNOOSA,0.3563483225498993,0.6450640130307569,-0.2887156904808576,False,False
IFAD,UNODC,0.0,0.766639089632305,-0.766639089632305,False,False
ITC,UNCCD,0.3537745688386125,0.7261411261090491,-0.3723665572704366,False,False
ITC,UNU,0.5254938542453881,0.7396395761199459,-0.21414572187455783,False,False
ITC,Ramsar,0.06618734366554428,0.7560572062973127,-0.6898698626317684,False,False
ITC,Minamata,0.5601120336112039,0.7156230763147378,-0.15551104270353389,False,False
ITC,UNOOSA,0.5940885257860047,0.8134481856753537,-0.21935965988934902,False,False
ITC,UNODC,0.0,0.8087118364764327,-0.8087118364764327,False,False
UNCCD,UNU,0.9724332766526302,0.5850076268532177,0.3874256497994125,True,True
UNCCD,Ramsar,0.577189584557527,0.7674311472205145,-0.19024156266298753,False,False
UNCCD,Minamata,0.6175780754487805,0.825877418875905,-0.20829934342712453,False,False
UNCCD,UNOOSA,0.5359422007578722,0.8786813042237949,-0.3427391034659226,False,False
UNCCD,UNODC,0.2609312292213769,0.8108580981772743,-0.5499268689558974,False,False
UNU,Ramsar,0.5003119165221742,0.7135471795195265,-0.2132352629973523,False,False
UNU,Minamata,0.6735753140545633,0.7133984316090471,-0.03982311755448387,False,False
UNU,UNOOSA,0.6123724356957945,0.5616829299983609,0.05068950569743358,True,False
UNU,UNODC,0.298142396999972,0.6710783539426505,-0.37293595694267845,False,False
Ramsar,Minamata,0.4201530468114252,0.7976627509250034,-0.3775097041135782,False,False
Ramsar,UNOOSA,0.2785247517530135,0.8054814650695022,-0.5269567133164887,False,False
Ramsar,UNODC,0.3661302944607649,0.6882872545437567,-0.32215696008299183,False,False
Minamata,UNOOSA,0.5499719409228704,0.8032979334795023,-0.2533259925566319,False,False
Minamata,UNODC,0.5163977794943221,0.6950979484275865,-0.17870016893326446,False,False
UNOOSA,UNODC,0.3651483716701107,0.8140571401262444,-0.4489087684561337,False,False
